id_pago,id_siniestro,tipo_pago,fecha_pago,monto,moneda,tipo_cambio,monto_mxn,banco_emisor,num_cheque,cuenta_destino,status_pago,autorizador,timestamp_pago
PAG-0021650,SIN-0004178,Pago beneficiario,2024-11-15,11594.67,MXN,1.0,11594.67,Banamex,CHK-807177,105932088532998149,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0021651,SIN-0011338,Reembolso,2024-10-16,14782.17,MXN,1.0,14782.17,Scotiabank,CHK-616835,424541067521103250,Pendiente,AUTH20,2026-04-30 16:27:46
PAG-0021652,SIN-0003504,Pago taller,2020-06-08,5076.83,MXN,1.0,5076.83,BBVA,CHK-729857,259873871403693694,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021653,SIN-0013313,Reembolso,2020-03-22,13623.48,MXN,1.0,13623.48,HSBC,CHK-554097,472745188245650392,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021654,SIN-0015726,Pago hospital,2021-03-27,47874.88,MXN,1.0,47874.88,HSBC,CHK-550990,960677308521902240,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0021655,SIN-0014043,Pago hospital,2020-10-01,8455.03,MXN,1.0,8455.03,Banamex,,506760334457282436,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021656,SIN-0008672,Pago hospital,2022-06-24,48738.42,MXN,1.0,48738.42,Santander,CHK-763364,903322972348657865,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021657,SIN-0004855,Pago hospital,2024-05-26,19208.45,MXN,1.0,19208.45,BBVA,,780803495943326914,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0021658,SIN-0008970,Pago hospital,2023-04-01,3975.6,MXN,1.0,3975.6,HSBC,,515069037593564126,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0021659,SIN-0010534,Pago hospital,2022-10-28,23726.96,MXN,1.0,23726.96,Banorte,CHK-836457,743561544228388235,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0021660,SIN-0011336,Reembolso,2021-06-25,4849.47,MXN,1.0,4849.47,Banamex,CHK-265921,817679441424154807,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0021661,SIN-0002225,Pago hospital,2020-04-01,14872.8,MXN,1.0,14872.8,BBVA,CHK-489522,074119931756637667,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021662,SIN-0014190,Pago hospital,2022-11-19,6595.53,MXN,1.0,6595.53,BBVA,CHK-120459,254615781022135901,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0021663,SIN-0003307,Pago beneficiario,2020-12-15,19711.04,MXN,1.0,19711.04,Banorte,CHK-707646,115570619418567210,Pendiente,AUTH17,2026-04-30 16:27:46
PAG-0021664,SIN-0002320,Pago hospital,2020-02-22,7782.39,MXN,1.0,7782.39,BBVA,CHK-308890,202532312164779243,Pendiente,AUTH20,2026-04-30 16:27:46
PAG-0021665,SIN-0006306,Pago hospital,2023-02-21,8863.19,MXN,17.4391,8863.19,BBVA,CHK-415699,190585762058280411,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0021666,SIN-0014344,Reembolso,2021-11-05,10238.33,MXN,1.0,10238.33,Banorte,CHK-108423,554729449492115452,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0021667,SIN-0013988,Reembolso,2021-03-25,10951.42,MXN,1.0,10951.42,HSBC,CHK-907981,935781971621284008,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021668,SIN-0008562,Pago hospital,2024-01-31,49407.29,MXN,1.0,49407.29,Banamex,,778063956726150108,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0021669,SIN-0001875,Pago directo asegurado,2021-08-22,13005.42,MXN,1.0,13005.42,Banamex,CHK-556659,518179197071038262,Devuelto,AUTH02,2026-04-30 16:27:46
PAG-0021670,SIN-0015076,Reembolso,2023-05-14,4479.92,MXN,1.0,4479.92,Banorte,CHK-424337,639617056538772311,Pendiente,AUTH05,2026-04-30 16:27:46
PAG-0021671,SIN-0011406,Pago hospital,2022-12-21,26005.49,MXN,1.0,26005.49,Scotiabank,,044122289889979294,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021672,SIN-0014354,Reembolso,2020-06-03,8038.91,USD,1.0,8038.91,Banamex,CHK-953031,868020636781879800,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021673,SIN-0016593,Pago directo asegurado,2024-01-08,68406.13,MXN,1.0,68406.13,HSBC,,444075587551270555,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0021674,SIN-0012981,Pago hospital,2023-08-29,20838.76,MXN,1.0,20838.76,Banorte,,855127918759445308,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021675,SIN-0009424,Pago hospital,2020-09-12,14568.13,MXN,1.0,14568.13,Scotiabank,,978341273210754731,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0021676,SIN-0017783,Reembolso,2023-05-19,65893.75,MXN,1.0,65893.75,HSBC,CHK-936639,654692109387929562,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021677,SIN-0001113,Pago hospital,2022-03-31,11677.56,USD,1.0,11677.56,Banamex,CHK-202897,636139008351312320,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021678,SIN-0008413,Pago directo asegurado,2023-03-22,13998.85,MXN,1.0,13998.85,HSBC,,754529724911152178,Pendiente,AUTH11,2026-04-30 16:27:46
PAG-0021679,SIN-0016087,Reembolso,2021-12-12,11308.78,MXN,1.0,11308.78,Banamex,CHK-661549,688338893031155822,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0021680,SIN-0002996,Pago directo asegurado,2022-09-23,7972.17,MXN,1.0,7972.17,BBVA,CHK-701744,834001495824154882,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021681,SIN-0011413,Pago hospital,2023-07-16,24520.69,MXN,1.0,24520.69,Scotiabank,CHK-536514,394784964275191085,Pendiente,AUTH20,2026-04-30 16:27:46
PAG-0021682,SIN-0014157,Pago hospital,2022-09-06,6398.38,MXN,1.0,6398.38,Banorte,CHK-722888,475617047262211385,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021683,SIN-0017088,Pago directo asegurado,2022-01-17,6767.46,MXN,1.0,6767.46,Banorte,CHK-792234,968354888383304321,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021684,SIN-0008331,Pago taller,2021-04-25,91031.54,USD,1.0,91031.54,BBVA,CHK-167511,179154233611675785,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021685,SIN-0017276,Pago hospital,2020-09-17,7474.38,MXN,1.0,7474.38,BBVA,,079467337955058754,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0021686,SIN-0005528,Reembolso,2024-03-29,36192.47,USD,1.0,36192.47,BBVA,,541453367217784612,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021687,SIN-0012855,Pago directo asegurado,2020-09-27,4135.75,MXN,1.0,4135.75,Banamex,CHK-564788,013205466449937550,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021688,SIN-0006080,Pago taller,2020-04-21,2093.48,MXN,1.0,2093.48,Banorte,,403286253187101568,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0021689,SIN-0015233,Pago hospital,2024-12-14,5203.62,MXN,1.0,5203.62,BBVA,CHK-574122,387371320406618953,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021690,SIN-0013380,Pago hospital,2021-09-09,5960.07,MXN,1.0,5960.07,Banamex,,718976422142233431,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0021691,SIN-0001558,Pago taller,2022-01-30,21938.58,MXN,1.0,21938.58,Banamex,CHK-624971,678709591043756746,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021692,SIN-0017947,Pago taller,2020-10-02,24059.4,MXN,1.0,24059.4,Banamex,,493060156413001663,Pendiente,AUTH12,2026-04-30 16:27:46
PAG-0021693,SIN-0011301,Pago beneficiario,2023-10-01,26050.24,MXN,1.0,26050.24,Banorte,,180147057335593026,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021694,SIN-0003640,Reembolso,2020-05-22,32805.06,MXN,1.0,32805.06,HSBC,,620047422559695108,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021695,SIN-0011763,Pago hospital,2024-03-09,40681.51,MXN,1.0,40681.51,Banamex,CHK-311455,206505406635240151,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021696,SIN-0017652,Pago hospital,2022-09-25,3498.28,MXN,1.0,3498.28,Banorte,,228498087421383047,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0021697,SIN-0015357,Pago directo asegurado,2024-06-18,13822.54,USD,1.0,13822.54,BBVA,CHK-458757,181878605672033022,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021698,SIN-0016704,Pago directo asegurado,2024-03-01,17317.63,MXN,19.6355,17317.63,HSBC,CHK-654445,527241479876291467,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021699,SIN-0009872,Pago taller,2020-06-11,9595.15,USD,1.0,9595.15,Banorte,CHK-607143,345261203807815011,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0021700,SIN-0007837,Pago hospital,2023-05-11,49740.32,MXN,1.0,49740.32,Banamex,CHK-293992,017618664504294750,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0021701,SIN-0001350,Pago directo asegurado,2022-09-12,71874.59,MXN,1.0,71874.59,Banorte,CHK-741149,783442524985746034,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021702,SIN-0007354,Pago hospital,2023-04-21,15053.54,MXN,1.0,15053.54,BBVA,CHK-804051,495156392824288916,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021703,SIN-0010682,Pago beneficiario,2023-01-21,19258.97,USD,1.0,19258.97,Santander,,937640824897610668,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0021704,SIN-0000764,Reembolso,2022-06-12,14065.93,MXN,1.0,14065.93,Banamex,CHK-636489,813851892572043459,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021705,SIN-0003656,Reembolso,2023-05-18,10871.86,MXN,1.0,10871.86,Banamex,,532584000780877476,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0021706,SIN-0003345,Reembolso,2021-07-03,58928.36,MXN,1.0,58928.36,HSBC,,802374776963412111,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021707,SIN-0012208,Pago directo asegurado,2022-07-18,38732.41,MXN,1.0,38732.41,Banamex,CHK-597689,003354409544355310,Pendiente,AUTH05,2026-04-30 16:27:46
PAG-0021708,SIN-0000744,Pago hospital,2021-12-17,2959.57,MXN,1.0,2959.57,Banorte,CHK-683781,200639818743657538,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021709,SIN-0007382,Pago directo asegurado,2021-12-25,16795.42,MXN,1.0,16795.42,Banamex,,124303379779733239,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021710,SIN-0014954,Pago taller,2022-07-07,26326.24,MXN,17.1704,26326.24,Scotiabank,CHK-925012,799544301625513892,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0021711,SIN-0012360,Reembolso,2024-03-22,5531.04,MXN,1.0,5531.04,BBVA,CHK-403968,819195518955197403,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0021712,SIN-0008476,Pago taller,2022-04-14,26095.36,MXN,1.0,26095.36,Santander,CHK-272302,515518109646017503,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0021713,SIN-0000782,Pago directo asegurado,2024-06-05,14310.53,USD,1.0,14310.53,BBVA,,647643207644507569,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0021714,SIN-0011545,Pago directo asegurado,2023-06-28,26734.89,MXN,1.0,26734.89,Banorte,CHK-893005,428352975235503709,Pendiente,AUTH15,2026-04-30 16:27:46
PAG-0021715,SIN-0000531,Pago directo asegurado,2021-04-07,28453.69,MXN,1.0,28453.69,Banamex,CHK-959656,120515234522997962,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021716,SIN-0013649,Pago directo asegurado,2022-11-06,8291.86,MXN,1.0,8291.86,BBVA,CHK-343707,341804660777079036,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021717,SIN-0013366,Pago hospital,2023-01-21,13654.67,MXN,1.0,13654.67,Banamex,,981097342423116614,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021718,SIN-0000215,Pago hospital,2021-06-11,6348.31,MXN,1.0,6348.31,Scotiabank,,354749540937799181,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0021719,SIN-0017494,Pago taller,2021-04-16,21828.35,MXN,18.9774,21828.35,Scotiabank,CHK-478416,316364802754737090,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0021720,SIN-0002817,Pago directo asegurado,2024-01-02,43309.72,MXN,1.0,43309.72,Scotiabank,CHK-691609,934168527076212444,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0021721,SIN-0011968,Pago hospital,2021-08-15,13576.5,MXN,1.0,13576.5,Santander,,063503056896020180,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021722,SIN-0008908,Pago hospital,2020-10-21,27736.26,MXN,1.0,27736.26,Santander,CHK-974019,845118080787454834,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0021723,SIN-0016395,Pago hospital,2023-10-10,38789.64,MXN,1.0,38789.64,BBVA,,800380189854837885,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0021724,SIN-0004233,Pago directo asegurado,2020-09-29,4878.09,MXN,1.0,4878.09,Scotiabank,CHK-473411,770282474778509505,Pendiente,AUTH14,2026-04-30 16:27:46
PAG-0021725,SIN-0014978,Pago hospital,2022-10-03,8019.78,MXN,1.0,8019.78,Banamex,,078172057653195067,Aplicado,AUTH12,2026-04-30 16:27:46
PAG-0021726,SIN-0007473,Reembolso,2024-05-30,7855.75,MXN,1.0,7855.75,BBVA,CHK-854033,202220437519726407,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0021727,SIN-0010747,Pago hospital,2023-09-29,6842.01,MXN,18.8862,6842.01,HSBC,CHK-526327,797138163309861216,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0021728,SIN-0009093,Reembolso,2022-04-16,16524.46,MXN,1.0,16524.46,Santander,CHK-516553,188915127202127260,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0021729,SIN-0003036,Pago hospital,2023-01-05,25001.79,MXN,1.0,25001.79,Banorte,CHK-830121,845487050019283049,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0021730,SIN-0007959,Reembolso,2021-01-01,28805.58,MXN,1.0,28805.58,Banorte,,110469239954774977,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0021731,SIN-0014347,Pago hospital,2024-04-01,27885.3,MXN,1.0,27885.3,Santander,CHK-631887,779965882260918146,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0021732,SIN-0016724,Pago directo asegurado,2020-05-13,10059.53,MXN,1.0,10059.53,HSBC,CHK-312033,954295629969843853,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021733,SIN-0005591,Pago beneficiario,2024-04-29,4558.7,MXN,1.0,4558.7,Banorte,CHK-358443,353264332104264736,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0021734,SIN-0000853,Reembolso,2020-11-09,25846.31,MXN,1.0,25846.31,Banamex,CHK-958952,310771127131611739,Pendiente,AUTH06,2026-04-30 16:27:46
PAG-0021735,SIN-0007435,Pago directo asegurado,2023-01-17,17415.53,MXN,1.0,17415.53,BBVA,CHK-342815,943266608500988052,Aplicado,AUTH18,2026-04-30 16:27:46
PAG-0021736,SIN-0014243,Pago hospital,2020-02-02,38741.01,MXN,1.0,38741.01,Banorte,,496464615949334286,Pendiente,AUTH10,2026-04-30 16:27:46
PAG-0021737,SIN-0003708,Pago taller,2021-12-14,10525.45,MXN,1.0,10525.45,Santander,,989007038170563963,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0021738,SIN-0005325,Reembolso,2020-02-10,10606.18,MXN,1.0,10606.18,Scotiabank,,936645397932378567,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021739,SIN-0008662,Pago directo asegurado,2024-03-29,8330.77,MXN,1.0,8330.77,HSBC,,749269628529034811,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0021740,SIN-0005993,Pago directo asegurado,2024-11-17,8846.11,MXN,1.0,8846.11,Scotiabank,CHK-474460,436895704242032452,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0021741,SIN-0006125,Pago directo asegurado,2021-08-03,32375.75,MXN,1.0,32375.75,Banorte,CHK-490181,728789118006823751,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0021742,SIN-0014551,Reembolso,2021-05-26,6824.02,MXN,1.0,6824.02,Santander,,764531343375167993,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0021743,SIN-0001083,Pago hospital,2024-05-22,11738.03,MXN,1.0,11738.03,Banorte,CHK-736620,690564389200667428,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0021744,SIN-0006519,Pago taller,2020-03-29,13610.61,MXN,1.0,13610.61,BBVA,CHK-186674,475843472364575164,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0021745,SIN-0006483,Pago taller,2023-06-02,8648.66,MXN,1.0,8648.66,Banamex,,646772497692612017,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0021746,SIN-0001417,Pago hospital,2024-07-09,3572.33,MXN,1.0,3572.33,Banamex,,991806490371243751,Aplicado,AUTH08,2026-04-30 16:27:46
PAG-0021747,SIN-0009757,Pago hospital,2023-09-22,29002.01,MXN,17.371,29002.01,BBVA,,995931024390133742,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021748,SIN-0009006,Reembolso,2023-01-10,24110.13,MXN,1.0,24110.13,BBVA,CHK-414929,849209473556718009,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021749,SIN-0002344,Reembolso,2023-12-01,5931.0,MXN,1.0,5931.0,Banorte,,721601550108639508,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0021750,SIN-0014881,Reembolso,2024-12-22,43757.76,USD,1.0,43757.76,BBVA,CHK-704500,650842226622775110,Aplicado,AUTH19,2026-04-30 16:27:46
PAG-0021751,SIN-0013154,Pago taller,2023-07-16,69187.19,MXN,1.0,69187.19,Banamex,CHK-577828,437728265516619670,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0021752,SIN-0014958,Pago hospital,2023-12-24,17746.49,MXN,1.0,17746.49,Scotiabank,,075332725713634209,Aplicado,AUTH02,2026-04-30 16:27:46
PAG-0021753,SIN-0008685,Reembolso,2020-08-04,26179.67,MXN,1.0,26179.67,Santander,,886817149426235413,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0021754,SIN-0016965,Reembolso,2020-06-04,13974.77,MXN,1.0,13974.77,Banorte,CHK-905051,719600196556304177,Aplicado,AUTH10,2026-04-30 16:27:46
PAG-0021755,SIN-0014992,Reembolso,2023-04-25,9144.06,MXN,1.0,9144.06,HSBC,CHK-656196,224633645328389489,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021756,SIN-0001186,Pago taller,2022-04-04,19142.28,MXN,1.0,19142.28,Santander,CHK-354782,333278890266322764,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0021757,SIN-0012237,Pago directo asegurado,2020-04-11,4440.4,MXN,1.0,4440.4,BBVA,,758979730670495750,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021758,SIN-0017531,Pago beneficiario,2023-07-22,17504.92,MXN,1.0,17504.92,Scotiabank,CHK-581104,434461815555945029,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021759,SIN-0002404,Pago directo asegurado,2020-10-25,65089.61,MXN,1.0,65089.61,HSBC,,805859199646569514,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021760,SIN-0005521,Reembolso,2021-02-05,8216.29,MXN,1.0,8216.29,BBVA,,885129505083197781,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0021761,SIN-0006408,Pago hospital,2021-07-30,19970.66,MXN,1.0,19970.66,Banorte,CHK-768624,656274603731746691,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021762,SIN-0017147,Pago directo asegurado,2022-12-07,5564.18,MXN,1.0,5564.18,HSBC,CHK-537296,037545085592573497,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021763,SIN-0006740,Reembolso,2021-07-01,3566.85,MXN,1.0,3566.85,BBVA,CHK-870216,055869742559752968,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021764,SIN-0009218,Pago directo asegurado,2024-02-17,13867.76,MXN,1.0,13867.76,HSBC,,900576122625636944,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0021765,SIN-0003369,Pago directo asegurado,2024-03-08,44362.97,MXN,1.0,44362.97,Santander,CHK-603799,110456660231801057,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0021766,SIN-0000290,Pago directo asegurado,2022-05-19,10128.34,MXN,1.0,10128.34,HSBC,CHK-962120,696064349654110562,Aplicado,AUTH20,2026-04-30 16:27:46
PAG-0021767,SIN-0008958,Reembolso,2020-06-20,12523.77,MXN,1.0,12523.77,HSBC,,174318866144131418,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021768,SIN-0013664,Reembolso,2023-09-16,34078.8,MXN,1.0,34078.8,Banamex,,856923662325557140,Pendiente,AUTH06,2026-04-30 16:27:46
PAG-0021769,SIN-0017193,Reembolso,2022-10-22,24301.58,MXN,1.0,24301.58,Scotiabank,CHK-758972,602895728707573685,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0021770,SIN-0017789,Reembolso,2024-02-10,18867.29,MXN,1.0,18867.29,HSBC,,257511357242940265,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021771,SIN-0011569,Pago directo asegurado,2020-06-25,4216.34,MXN,1.0,4216.34,BBVA,CHK-796566,187078068359371113,Aplicado,AUTH14,2026-04-30 16:27:46
PAG-0021772,SIN-0015892,Pago beneficiario,2022-07-01,3203.15,MXN,1.0,3203.15,Banorte,CHK-762148,795057308905637855,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0021773,SIN-0010670,Reembolso,2024-01-10,5772.97,MXN,1.0,5772.97,Scotiabank,CHK-847924,574450832821160367,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0021774,SIN-0005322,Reembolso,2024-09-23,18008.78,MXN,1.0,18008.78,HSBC,,133924577392595182,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021775,SIN-0007975,Reembolso,2023-07-17,3457.63,MXN,1.0,3457.63,Santander,CHK-566077,918014935175115873,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0021776,SIN-0010815,Pago hospital,2021-09-27,34784.06,MXN,1.0,34784.06,Scotiabank,,558639273848950722,Aplicado,AUTH07,2026-04-30 16:27:46
PAG-0021777,SIN-0017275,Pago hospital,2024-04-04,25792.59,USD,1.0,25792.59,HSBC,,778285725513484592,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0021778,SIN-0004656,Pago directo asegurado,2022-09-26,3716.01,MXN,1.0,3716.01,Banamex,,174082412432370590,Aplicado,AUTH13,2026-04-30 16:27:46
PAG-0021779,SIN-0017752,Pago directo asegurado,2021-02-17,15296.87,MXN,1.0,15296.87,BBVA,CHK-204485,946459927334081825,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021780,SIN-0010607,Pago taller,2021-01-25,19718.37,MXN,1.0,19718.37,BBVA,CHK-523041,697483066484873668,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021781,SIN-0013441,Reembolso,2024-05-14,13328.4,MXN,1.0,13328.4,HSBC,CHK-478035,037395994325248627,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0021782,SIN-0010418,Pago directo asegurado,2022-03-02,22330.25,USD,1.0,22330.25,Banorte,,580253290170014220,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0021783,SIN-0000962,Pago hospital,2022-04-21,6832.81,MXN,1.0,6832.81,Banamex,CHK-437760,002684880851188035,Pendiente,AUTH08,2026-04-30 16:27:46
PAG-0021784,SIN-0010721,Pago directo asegurado,2021-06-19,45209.97,MXN,1.0,45209.97,Banamex,CHK-496021,553792392356898409,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0021785,SIN-0014277,Pago hospital,2023-05-27,16919.03,MXN,1.0,16919.03,Banamex,,773628204474327511,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0021786,SIN-0012541,Pago hospital,2023-01-19,1236.35,USD,1.0,1236.35,Santander,CHK-864206,424750047049064317,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0021787,SIN-0001883,Pago hospital,2023-03-10,13905.4,MXN,1.0,13905.4,Banamex,CHK-879139,377732138672945449,Aplicado,AUTH16,2026-04-30 16:27:46
PAG-0021788,SIN-0002789,Pago taller,2024-01-18,18025.4,MXN,1.0,18025.4,Santander,CHK-760741,806976124761556384,Aplicado,AUTH17,2026-04-30 16:27:46
PAG-0021789,SIN-0001034,Pago hospital,2021-06-29,12677.88,MXN,1.0,12677.88,Scotiabank,CHK-659714,347949799966239132,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0021790,SIN-0010129,Pago taller,2023-11-13,11343.73,MXN,1.0,11343.73,Banorte,CHK-231038,219906142762073091,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021791,SIN-0013357,Pago hospital,2021-12-12,64035.52,MXN,1.0,64035.52,Scotiabank,CHK-407069,169991986273960379,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0021792,SIN-0009630,Reembolso,2020-08-06,9719.46,MXN,1.0,9719.46,Scotiabank,CHK-985484,840696989650585306,Aplicado,AUTH15,2026-04-30 16:27:46
PAG-0021793,SIN-0000676,Reembolso,2021-06-14,5314.5,MXN,1.0,5314.5,Santander,CHK-353145,665112024082688061,Aplicado,AUTH01,2026-04-30 16:27:46
PAG-0021794,SIN-0006401,Pago hospital,2021-05-14,4336.78,MXN,1.0,4336.78,BBVA,,935328407663835920,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0021795,SIN-0003988,Pago directo asegurado,2021-12-25,12149.39,MXN,1.0,12149.39,Banorte,CHK-685127,921409279236945612,Aplicado,AUTH04,2026-04-30 16:27:46
PAG-0021796,SIN-0004133,Pago hospital,2023-10-29,14036.11,MXN,1.0,14036.11,HSBC,,702437677423922159,Aplicado,AUTH06,2026-04-30 16:27:46
PAG-0021797,SIN-0009752,Pago beneficiario,2020-12-17,8738.89,MXN,1.0,8738.89,HSBC,,927661787008190410,Aplicado,AUTH05,2026-04-30 16:27:46
PAG-0021798,SIN-0009300,Pago directo asegurado,2020-06-21,702.35,MXN,1.0,702.35,Scotiabank,,037665703609076568,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021799,SIN-0003723,Pago beneficiario,2023-04-28,9276.33,MXN,1.0,9276.33,HSBC,CHK-443960,419277950834494791,Aplicado,AUTH09,2026-04-30 16:27:46
PAG-0021800,SIN-0014713,Pago hospital,2024-08-30,65741.38,MXN,1.0,65741.38,Scotiabank,CHK-686620,306569218359654678,Aplicado,AUTH11,2026-04-30 16:27:46
PAG-0021801,SIN-0010764,Pago hospital,2021-03-14,19557.72,MXN,1.0,19557.72,Santander,CHK-616385,524599887489279213,Aplicado,AUTH03,2026-04-30 16:27:46
PAG-0021802,SIN-0013414,Pago taller,2021-04-19,16942.38,MXN,18.4293,16942.38,Scotiabank,CHK-528848,592149820916080068,Aplicado,AUTH02,2026-04-30 16:27:46
