id_beneficiario,id_poliza,orden,nombre,apellido_paterno,apellido_materno,parentesco,fecha_nacimiento,porcentaje,rfc,telefono,email,activo,fecha_registro,id_sistema_ben
BEN-0075642,POL-028150,3,Eduardo,Castillo,Flores,Padre,1952-12-27,33,MEPN917128,5538927780,maria.soto@hotmail.com,False,2024-08-27,BEN-SYS-7121592
BEN-0075643,POL-018622,1,Victor,Vargas,Romero,Hijo,1970-12-22,25,FITU795879,,,True,2024-02-12,BEN-SYS-9892266
BEN-0075644,POL-042549,1,Lorena,Reyes,Hernandez,Conyuge,1985-11-04,33,BNHB755732,,jose.ramos@hotmail.com,True,2023-02-19,BEN-SYS-3039465
BEN-0075645,POL-037198,2,Enrique,Vargas,Sanchez,Hijo,1997-02-14,50,MEMH606147,5559509947,pedro.romero@gmail.com,True,2024-09-30,BEN-SYS-4767832
BEN-0075646,POL-016738,2,Sandra,Vargas,Ramirez,Conyuge,1970-08-15,25,HCTB908715,5532358678,,True,2024-12-19,BEN-SYS-4583350
BEN-0075647,POL-042911,2,Victor,Jimenez,Mendoza,Conyuge,1993-11-29,50,HJQS683911,5544213413,juan.soto@hotmail.com,True,2024-05-19,BEN-SYS-4850010
BEN-0075648,POL-023812,3,Lorena,Nunez,Lopez,Hijo,1985-04-29,50,HMUQ847780,5588954589,juan.ortiz@gmail.com,False,2022-05-17,BEN-SYS-5273844
BEN-0075649,POL-046471,2,Ana,Navarro,Hernandez,Hijo,1982-04-04,100,CUGI884922,,,True,2021-12-09,BEN-SYS-1612305
BEN-0075650,POL-016844,1,Esperanza,Salazar,Flores,Madre,2006-09-10,50,WKUA876985,5523610464,jose.dominguez@hotmail.com,True,2024-06-07,BEN-SYS-6737754
BEN-0075651,POL-036944,1,Fernando,Dominguez,Vega,Conyuge,1957-02-06,50,GHDV957334,5576530067,,False,2019-12-10,BEN-SYS-7381136
BEN-0075652,POL-032602,1,Mario,Jimenez,Torres,Hija,1959-05-10,100,TYWO983848,5595019656,,False,2021-02-16,BEN-SYS-6977140
BEN-0075653,POL-005571,1,Diana,Soto,Garcia,Conyuge,1991-04-15,50,QBUN603232,5548724509,,True,2023-06-11,BEN-SYS-5296749
BEN-0075654,POL-031793,1,Raul,Soto,Romero,Conyuge,1974-06-10,50,KTKL665592,5515818335,carlos.mendoza@gmail.com,True,2022-10-01,BEN-SYS-4542627
BEN-0075655,POL-011332,2,Alicia,Martinez,Garcia,Hijo,1992-10-09,50,VAFE678608,5581345145,gloria.jimenez@hotmail.com,False,2020-01-31,BEN-SYS-7942297
BEN-0075656,POL-001040,1,Oscar,Jimenez,Hernandez,Hijo,1993-11-13,50,TGQO937376,5544491145,,False,2020-02-22,BEN-SYS-2077458
BEN-0075657,POL-027798,2,Pablo,Nunez,Torres,Conyuge,1960-01-28,25,XMGF831050,5537046529,fernando.silva@hotmail.com,True,2020-10-05,BEN-SYS-5567060
BEN-0075658,POL-047584,3,Diego,Salazar,Perez,Conyuge,1960-12-29,100,DENB683104,5517497068,,True,2021-03-24,BEN-SYS-1199228
BEN-0075659,POL-021169,2,Gloria,Aguilar,Perez,Conyuge,2007-12-12,100,QYRD895015,5514852871,,True,2023-11-13,BEN-SYS-4228431
BEN-0075660,POL-027270,1,Beatriz,Torres,Ramirez,Conyuge,1991-03-31,33,ZEDT876372,,,True,2020-07-06,BEN-SYS-4529869
BEN-0075661,POL-011896,1,Irene,Ruiz,Reyes,Hija,2006-03-05,50,BSIA675905,,silvia.ruiz@hotmail.com,False,2024-04-26,BEN-SYS-9907858
BEN-0075662,POL-026016,1,Claudia,Lopez,Perez,Madre,1962-12-02,50,RAQE878228,5587370508,oscar.garcia@hotmail.com,False,2021-11-29,BEN-SYS-3102138
BEN-0075663,POL-007130,1,Alicia,Molina,Sanchez,Padre,1964-03-09,33,NXBE745989,5588137936,elena.ramos@hotmail.com,True,2021-10-21,BEN-SYS-5556139
BEN-0075664,POL-039225,1,Daniel,Ruiz,Castillo,Conyuge,1989-02-13,25,OILS895658,5549506788,,False,2021-08-19,BEN-SYS-9805042
BEN-0075665,POL-012571,1,Martha,Vega,Reyes,Conyuge,2009-07-07,25,NWJE957332,5559078886,,True,2023-06-06,BEN-SYS-4230711
BEN-0075666,POL-036410,1,Gabriela,Diaz,Mendoza,Hijo,1993-09-30,25,BOSW870083,5520442723,,True,2020-05-27,BEN-SYS-1883916
BEN-0075667,POL-046298,1,Carmen,Torres,Ramos,Conyuge,1999-11-19,100,YTZF706987,5576860821,lorena.gutierrez@gmail.com,False,2019-07-18,BEN-SYS-8895662
BEN-0075668,POL-011062,1,Roberto,Garcia,Reyes,Conyuge,1980-12-12,100,HWAV841861,5586010078,maria.gomez@gmail.com,False,2023-06-17,BEN-SYS-4972110
BEN-0075669,POL-010706,3,Sandra,Cruz,Ramirez,Hijo,2002-01-27,100,MWHQ957188,5542901403,,True,2020-02-01,BEN-SYS-7788215
BEN-0075670,POL-005921,3,Jorge,Aguilar,Ramos,Hija,1970-05-21,33,PODA721373,5510139288,ana.flores@hotmail.com,True,2019-07-21,BEN-SYS-5984632
BEN-0075671,POL-019332,1,Carmen,Mendoza,Castillo,Conyuge,1972-04-16,100,MYKI744342,5544612240,miguel.silva@gmail.com,False,2024-07-18,BEN-SYS-6751776
BEN-0075672,POL-043351,1,Lorena,Gutierrez,Ramos,Padre,1986-06-16,33,PQRY674064,5587197374,monica.gomez@gmail.com,True,2020-04-18,BEN-SYS-8058035
BEN-0075673,POL-005518,2,Ricardo,Aguilar,Castillo,Padre,1999-09-02,50,PJTO977648,,sandra.vega@hotmail.com,False,2019-05-18,BEN-SYS-9780825
BEN-0075674,POL-030226,2,Silvia,Garcia,Romero,Hijo,1965-01-28,33,RCXA752407,5598143060,,True,2023-09-08,BEN-SYS-5841092
BEN-0075675,POL-035691,1,Roberto,Rodriguez,Vargas,Conyuge,1981-09-24,100,OZAK773060,5531258832,,True,2024-07-20,BEN-SYS-4903604
BEN-0075676,POL-017946,3,Francisco,Ramos,Diaz,Hijo,2009-07-05,50,QHVO840059,,,True,2023-08-12,BEN-SYS-2220336
BEN-0075677,POL-039908,1,Patricia,Reyes,Sanchez,Conyuge,2006-11-13,50,VWJP940373,5534491161,,True,2024-04-08,BEN-SYS-6119616
BEN-0075678,POL-049871,1,Jose,Ruiz,Gutierrez,Padre,1979-12-22,100,PQAJ722135,5520786647,,True,2020-06-20,BEN-SYS-6673245
BEN-0075679,POL-004147,1,Maria,Nunez,Vargas,Padre,1989-11-20,25,SOVU898994,5525225105,ricardo.castillo@gmail.com,True,2020-09-29,BEN-SYS-5827354
BEN-0075680,POL-021047,2,Manuel,Ramos,Cruz,Conyuge,1984-07-19,25,BIRM876000,,miguel.dominguez@hotmail.com,False,2019-04-05,BEN-SYS-3553788
BEN-0075681,POL-008154,1,Silvia,Torres,Gonzalez,Padre,1972-05-04,100,JNKM883161,,,False,2019-10-03,BEN-SYS-7959236
BEN-0075682,POL-015421,3,Fernanda,Garcia,Mendoza,Conyuge,2000-12-22,50,FDTD835209,5527781499,mario.jimenez@hotmail.com,False,2019-07-12,BEN-SYS-5558359
BEN-0075683,POL-037135,1,Monica,Vega,Gutierrez,Hijo,1986-03-23,50,ZTBX692116,5549266366,ricardo.salazar@gmail.com,True,2024-12-11,BEN-SYS-5366643
BEN-0075684,POL-001889,1,Antonio,Reyes,Ramos,Hija,1961-05-05,50,YCZU935435,5511944496,,False,2020-12-21,BEN-SYS-8067196
BEN-0075685,POL-036252,1,Diana,Ruiz,Castillo,Conyuge,1992-11-11,25,SYKV946754,5546435816,arturo.navarro@gmail.com,True,2020-05-28,BEN-SYS-6248956
BEN-0075686,POL-049205,2,Pablo,Rivera,Cruz,Hija,1967-03-15,33,SZRD634778,5553372657,sergio.romero@gmail.com,False,2020-08-24,BEN-SYS-7064055
BEN-0075687,POL-004357,3,Lorena,Ramos,Vargas,Hijo,1993-08-29,50,QUXF859619,5555903226,,True,2024-08-08,BEN-SYS-7876642
BEN-0075688,POL-039586,2,Diana,Soto,Romero,Conyuge,1960-04-02,25,OLAV729835,5515650413,,True,2024-04-25,BEN-SYS-5827932
BEN-0075689,POL-027812,1,Rocio,Diaz,Vargas,Conyuge,1990-04-12,50,HWZA889820,5523067502,carmen.reyes@hotmail.com,True,2019-01-13,BEN-SYS-5973413
BEN-0075690,POL-022265,3,Arturo,Vega,Ramos,Hija,1969-01-01,50,AVKX813439,5547249073,gloria.castillo@gmail.com,True,2023-06-01,BEN-SYS-3773856
BEN-0075691,POL-000071,2,Andres,Vega,Castillo,Padre,1986-07-21,50,ZBJP603152,5565664987,,False,2023-01-06,BEN-SYS-5766133
BEN-0075692,POL-023818,1,Pedro,Sanchez,Morales,Hija,1951-05-07,25,GAVH719949,5546581600,sergio.navarro@gmail.com,True,2021-01-26,BEN-SYS-9275735
BEN-0075693,POL-035244,1,Lorena,Cruz,Torres,Conyuge,1966-12-17,50,SMCJ614638,5517157823,luis.dominguez@gmail.com,True,2019-11-09,BEN-SYS-5443299
BEN-0075694,POL-014628,1,Roberto,Navarro,Garcia,Hija,2005-10-15,50,MFQT702378,5538762340,laura.chavez@gmail.com,True,2020-10-26,BEN-SYS-4872933
BEN-0075695,POL-030646,2,Alejandro,Ramos,Torres,Conyuge,2000-05-12,50,DZRC989389,5510152009,alejandro.castillo@hotmail.com,True,2020-04-20,BEN-SYS-8108488
BEN-0075696,POL-006890,1,Norma,Salazar,Romero,Conyuge,1983-10-01,50,CINZ624161,5546110954,esperanza.nunez@gmail.com,True,2021-05-19,BEN-SYS-8911947
BEN-0075697,POL-032763,1,Rosa,Soto,Morales,Madre,2008-03-22,25,LHWH704074,5557350716,gloria.nunez@hotmail.com,True,2020-02-24,BEN-SYS-8293882
BEN-0075698,POL-021908,1,Carlos,Castillo,Martinez,Hijo,1967-10-09,50,MMTV920440,,,True,2020-11-25,BEN-SYS-2660817
BEN-0075699,POL-047799,1,Claudia,Martinez,Lopez,Hijo,1965-01-25,50,SWGW716994,5543133650,,True,2024-12-23,BEN-SYS-3063583
BEN-0075700,POL-006178,1,Andres,Chavez,Ramos,Hija,1997-07-08,50,SOVS958433,5546291058,daniel.cruz@hotmail.com,True,2023-08-31,BEN-SYS-8585116
BEN-0075701,POL-027140,2,Patricia,Diaz,Hernandez,Hijo,1988-02-08,25,GVBF946021,5546716380,beatriz.rios@gmail.com,True,2024-12-10,BEN-SYS-7247594
BEN-0075702,POL-020146,3,Rosa,Rodriguez,Hernandez,Conyuge,1983-09-16,50,BNJT635912,5573655888,sergio.sanchez@hotmail.com,True,2021-11-15,BEN-SYS-2461319
BEN-0075703,POL-016942,1,Mario,Lopez,Garcia,Hijo,1978-05-31,50,FIFB949057,5564683358,claudia.silva@gmail.com,True,2019-08-07,BEN-SYS-6283892
BEN-0075704,POL-043110,2,Victor,Moreno,Diaz,Madre,1965-02-17,33,ZPRW899628,5541474770,,False,2023-11-17,BEN-SYS-5795612
BEN-0075705,POL-032964,1,Eduardo,Medina,Castillo,Hija,2007-07-27,25,IKTY612487,5581124798,juan.sanchez@gmail.com,True,2023-08-11,BEN-SYS-9406632
BEN-0075706,POL-030676,1,Pedro,Ruiz,Vargas,Hermano,1957-06-18,50,WWSX707867,,martha.romero@hotmail.com,True,2019-01-22,BEN-SYS-4014805
BEN-0075707,POL-015372,3,Sergio,Ortiz,Castillo,Hija,1970-10-07,25,XLEB649698,5556302918,daniel.flores@hotmail.com,True,2019-03-21,BEN-SYS-2651655
BEN-0075708,POL-024866,2,Rosa,Lopez,Perez,Hija,1999-09-06,25,CGGB836560,,hector.diaz@gmail.com,True,2024-11-08,BEN-SYS-8305850
BEN-0075709,POL-048085,1,Norma,Aguilar,Diaz,Conyuge,1968-01-03,100,XWQP725771,,fernanda.perez@hotmail.com,True,2021-06-18,BEN-SYS-9895157
BEN-0075710,POL-029613,1,Enrique,Chavez,Garcia,Hijo,1988-01-19,33,SWDC896548,,rosa.morales@hotmail.com,True,2021-10-06,BEN-SYS-7740399
BEN-0075711,POL-039604,2,Beatriz,Ramos,Mendoza,Conyuge,1965-01-19,100,DNYI709778,5553695979,,True,2019-06-29,BEN-SYS-7022368
BEN-0075712,POL-005571,1,Rosa,Ramirez,Flores,Hija,1975-09-17,50,XRMA884327,,,False,2022-03-01,BEN-SYS-9813524
BEN-0075713,POL-032217,1,Jose,Silva,Romero,Hijo,1975-04-11,50,VUZH659795,,oscar.reyes@hotmail.com,True,2019-03-27,BEN-SYS-8613679
BEN-0075714,POL-030077,1,Jorge,Molina,Garcia,Hijo,1998-11-28,33,MWXB610651,5545179519,eduardo.medina@gmail.com,True,2023-05-02,BEN-SYS-3748339
BEN-0075715,POL-021758,1,Jorge,Moreno,Mendoza,Conyuge,1972-12-10,33,USTA753138,,laura.ramos@hotmail.com,True,2020-04-20,BEN-SYS-1943236
BEN-0075716,POL-021621,2,Patricia,Cruz,Romero,Hijo,1981-09-09,33,IQOI855424,5547270342,irene.vargas@gmail.com,True,2024-12-09,BEN-SYS-4619370
BEN-0075717,POL-013696,1,Gloria,Romero,Diaz,Hija,1954-12-17,33,ZQZV713448,,,True,2022-10-14,BEN-SYS-5873728
BEN-0075718,POL-037806,2,Jorge,Mendoza,Rivera,Conyuge,2004-03-12,33,NQDL894067,,luz.romero@hotmail.com,True,2024-03-10,BEN-SYS-1418935
BEN-0075719,POL-013127,1,Esperanza,Salazar,Flores,Hija,1961-10-05,50,YRNZ718540,5573080694,,True,2021-08-18,BEN-SYS-1235806
BEN-0075720,POL-026073,2,Lorena,Flores,Morales,Hija,1992-03-20,33,JLPY754945,5513603235,,True,2021-12-04,BEN-SYS-4830283
BEN-0075721,POL-025261,2,Manuel,Mendoza,Garcia,Hijo,1979-10-02,100,STRT932236,5527906430,leticia.hernandez@hotmail.com,True,2023-06-17,BEN-SYS-6819592
BEN-0075722,POL-017568,1,Sofia,Romero,Morales,Hija,1996-06-29,50,BXWF904286,,arturo.rivera@hotmail.com,True,2020-11-06,BEN-SYS-1856397
BEN-0075723,POL-016767,1,Arturo,Reyes,Perez,Hija,1967-04-21,25,OUNK676461,,martha.chavez@hotmail.com,True,2023-07-30,BEN-SYS-7245587
BEN-0075724,POL-007202,2,Gabriela,Diaz,Torres,Hija,1991-09-12,50,CBNM752360,5526711631,,False,2022-04-17,BEN-SYS-1133214
BEN-0075725,POL-012852,1,Esperanza,Molina,Rivera,Hijo,1987-11-09,50,FPBJ617398,,,True,2023-04-29,BEN-SYS-2269209
BEN-0075726,POL-007613,1,Valeria,Soto,Vega,Hijo,1980-10-27,50,DOMQ644344,,carmen.molina@gmail.com,True,2021-01-27,BEN-SYS-4895268
BEN-0075727,POL-012459,2,Roberto,Gutierrez,Gonzalez,Hijo,1951-11-07,50,YSLX846432,5519848713,,True,2021-08-02,BEN-SYS-1887156
BEN-0075728,POL-040852,1,Patricia,Diaz,Torres,Hijo,1992-06-02,100,QSUB622536,5518441909,,True,2022-03-19,BEN-SYS-6912490
BEN-0075729,POL-036746,1,Luis,Navarro,Vargas,Conyuge,1997-01-06,50,EPSE846457,,martha.moreno@gmail.com,True,2019-03-20,BEN-SYS-7949056
BEN-0075730,POL-031443,2,Luz,Nunez,Flores,Conyuge,1969-06-26,100,NVCY709029,5578323542,,True,2022-12-27,BEN-SYS-5512108
BEN-0075731,POL-011451,1,Esperanza,Dominguez,Garcia,Otro,1985-06-14,33,CJCV617940,,,True,2022-09-14,BEN-SYS-3574768
BEN-0075732,POL-019744,1,Raul,Morales,Reyes,Hijo,1999-11-16,50,KSPE806710,,pablo.castillo@hotmail.com,True,2024-01-25,BEN-SYS-1921441
BEN-0075733,POL-004101,1,Silvia,Gomez,Torres,Hermano,2008-11-29,33,TCKJ643800,5552803028,rocio.cruz@hotmail.com,False,2024-07-30,BEN-SYS-3002116
BEN-0075734,POL-010588,1,Alicia,Reyes,Romero,Conyuge,1998-06-22,50,PFWL660223,,,True,2019-08-07,BEN-SYS-2360309
BEN-0075735,POL-014153,2,Sergio,Garcia,Castillo,Hija,1993-12-02,25,WIYH862895,5561120522,,True,2019-08-02,BEN-SYS-6218055
BEN-0075736,POL-048799,1,Gloria,Ortiz,Rivera,Padre,1996-07-03,50,LPUT900572,,esperanza.rios@hotmail.com,True,2021-08-02,BEN-SYS-5089404
BEN-0075737,POL-047615,3,Victor,Aguilar,Castillo,Conyuge,1987-09-30,50,SFEL839004,,,True,2021-06-20,BEN-SYS-7995440
BEN-0075738,POL-016395,1,Diego,Castillo,Flores,Hijo,1992-06-03,100,XJIP856706,5580554329,,True,2023-01-27,BEN-SYS-5439355
BEN-0075739,POL-003578,2,Martha,Rivera,Gutierrez,Madre,1997-11-21,50,DOBF963508,,daniel.salazar@gmail.com,True,2023-03-05,BEN-SYS-2510109
BEN-0075740,POL-030322,1,Maria,Vega,Vega,Hija,1999-07-07,50,DIMC857353,5588545844,,True,2021-02-23,BEN-SYS-3440583
BEN-0075741,POL-049559,1,Pedro,Martinez,Rivera,Hijo,1981-12-19,100,LQOV761893,5511239332,,False,2021-08-14,BEN-SYS-9386753
BEN-0075742,POL-009116,1,Gabriela,Ramirez,Flores,Conyuge,1993-07-15,33,KLDR860010,5575100721,beatriz.rios@hotmail.com,True,2022-01-21,BEN-SYS-8272202
BEN-0075743,POL-022118,1,Norma,Romero,Ramirez,Hijo,1977-08-22,25,KZFB821572,5597545180,,False,2022-02-03,BEN-SYS-7733634
BEN-0075744,POL-042408,1,Alicia,Aguilar,Lopez,Hijo,1999-07-25,100,BUWA988554,,sandra.salazar@gmail.com,True,2019-07-13,BEN-SYS-7367384
BEN-0075745,POL-047271,2,Elena,Navarro,Ramos,Conyuge,1978-03-15,50,WLRE814998,,leticia.dominguez@gmail.com,True,2022-03-13,BEN-SYS-7033456
BEN-0075746,POL-030343,1,Ricardo,Aguilar,Sanchez,Padre,2008-06-04,50,UTJP700668,,daniel.cruz@gmail.com,True,2019-09-29,BEN-SYS-9575918
BEN-0075747,POL-040302,1,Elena,Sanchez,Gutierrez,Hija,1962-05-01,50,WYDA854797,5526251821,claudia.ruiz@hotmail.com,True,2022-02-23,BEN-SYS-2948879
BEN-0075748,POL-001718,2,Martha,Garcia,Perez,Madre,1956-11-19,25,XYCQ629469,,pedro.hernandez@gmail.com,True,2019-01-21,BEN-SYS-7097901
BEN-0075749,POL-014810,1,Irene,Gutierrez,Rivera,Conyuge,1957-08-05,50,NRJE759645,5566939591,,True,2020-07-27,BEN-SYS-7064301
BEN-0075750,POL-043077,2,Valeria,Navarro,Garcia,Madre,1967-05-29,50,NLZC772952,5586998257,,False,2020-06-30,BEN-SYS-5497863
BEN-0075751,POL-021946,1,Patricia,Rios,Ramirez,Padre,1994-04-20,100,UVRN837806,5539079306,miguel.ortiz@gmail.com,True,2019-09-19,BEN-SYS-7418838
BEN-0075752,POL-020223,1,Sergio,Cruz,Gutierrez,Conyuge,1950-04-21,33,EAWR763249,5528367744,juan.ramirez@hotmail.com,False,2019-07-11,BEN-SYS-1990693
BEN-0075753,POL-024183,2,Diego,Aguilar,Garcia,Hija,1962-11-28,25,SCPK787893,5557645285,hector.reyes@hotmail.com,True,2024-05-05,BEN-SYS-7876314
BEN-0075754,POL-045414,1,Gabriela,Diaz,Rivera,Hermana,1999-02-04,33,WCOO652799,5594299941,jorge.rodriguez@hotmail.com,True,2020-04-26,BEN-SYS-7566860
BEN-0075755,POL-006353,1,Fernanda,Vargas,Castillo,Conyuge,2000-12-16,50,QQKV736062,5557803971,,True,2024-07-07,BEN-SYS-4594372
BEN-0075756,POL-044680,2,Pedro,Ramos,Gutierrez,Conyuge,1953-10-22,33,KGYI612889,5569494814,eduardo.reyes@hotmail.com,True,2019-03-04,BEN-SYS-8631662
BEN-0075757,POL-040340,1,Monica,Romero,Romero,Conyuge,1992-12-14,33,HJYE647436,5596920206,carlos.molina@hotmail.com,False,2021-01-13,BEN-SYS-7333109
BEN-0075758,POL-015150,1,Diego,Sanchez,Romero,Hija,2009-11-16,25,ZWFF887625,5545580139,,True,2019-04-20,BEN-SYS-9561416
BEN-0075759,POL-029944,1,Norma,Ramos,Cruz,Conyuge,2000-03-30,50,JNKV632364,5570025416,,True,2019-10-11,BEN-SYS-4261820
BEN-0075760,POL-035661,1,Sergio,Salazar,Silva,Hijo,1950-09-28,25,ATWE791478,5588151352,,False,2021-10-14,BEN-SYS-3203735
BEN-0075761,POL-012241,1,Pablo,Navarro,Gutierrez,Hija,1985-02-06,100,OMFE858734,5518202237,elena.mendoza@gmail.com,True,2022-06-14,BEN-SYS-6591603
BEN-0075762,POL-025343,1,Pablo,Diaz,Morales,Hermano,1968-03-29,33,GWGI925907,,diana.molina@gmail.com,True,2021-06-04,BEN-SYS-5784138
BEN-0075763,POL-011475,2,Roberto,Silva,Reyes,Madre,2002-01-03,33,NAMW691580,5517774172,,True,2022-11-06,BEN-SYS-3971840
BEN-0075764,POL-032831,2,Mario,Morales,Sanchez,Hijo,2001-02-19,50,TLUN810615,5517622250,,False,2022-08-14,BEN-SYS-7531219
BEN-0075765,POL-028044,2,Raul,Ortiz,Lopez,Hijo,1977-06-16,33,AIDS881711,5566445674,,False,2024-02-02,BEN-SYS-3525817
BEN-0075766,POL-042222,1,Alejandro,Silva,Diaz,Hija,2007-09-28,50,LUAC982989,5541291491,,True,2022-03-27,BEN-SYS-5072786
BEN-0075767,POL-016224,2,Fernando,Salazar,Ramos,Hijo,2004-05-09,50,EJYS924989,5523469875,ana.rodriguez@gmail.com,False,2021-11-04,BEN-SYS-4284795
BEN-0075768,POL-027019,1,Pablo,Reyes,Mendoza,Hija,1999-05-01,25,FHLP635241,5521704914,daniel.mendoza@hotmail.com,True,2019-07-22,BEN-SYS-3355712
BEN-0075769,POL-036364,1,Alicia,Rivera,Diaz,Conyuge,1961-09-30,50,JDMK718858,5566538717,,False,2020-09-23,BEN-SYS-2161701
BEN-0075770,POL-008915,1,Fernanda,Romero,Ramirez,Hija,1978-05-01,25,PPAT954323,,victor.martinez@gmail.com,True,2022-04-14,BEN-SYS-6809854
BEN-0075771,POL-002006,1,Pablo,Chavez,Torres,Conyuge,1950-01-05,25,KHYA780581,5579156965,rosa.castillo@hotmail.com,False,2024-03-18,BEN-SYS-2793992
BEN-0075772,POL-022150,3,Maria,Silva,Ramos,Padre,1967-09-06,25,AEMU907937,5514470402,lorena.garcia@hotmail.com,True,2020-09-26,BEN-SYS-2454221
BEN-0075773,POL-036234,1,Beatriz,Morales,Vargas,Padre,1983-04-25,50,JNTK874155,,,False,2021-11-03,BEN-SYS-3490248
BEN-0075774,POL-020217,1,Antonio,Moreno,Silva,Padre,1972-05-29,50,CBSN872649,,rocio.diaz@gmail.com,True,2024-03-03,BEN-SYS-1865778
BEN-0075775,POL-041608,3,Irene,Garcia,Mendoza,Conyuge,1976-03-10,50,HVIM827966,5534906136,mario.navarro@hotmail.com,False,2020-01-02,BEN-SYS-8205987
BEN-0075776,POL-045291,2,Beatriz,Mendoza,Vargas,Hija,1965-12-28,33,FIQD691884,5532189617,carlos.flores@gmail.com,False,2023-10-08,BEN-SYS-5557209
BEN-0075777,POL-031990,1,Diana,Gutierrez,Sanchez,Hija,1963-12-24,100,QILI978151,5519327746,,False,2024-08-10,BEN-SYS-2693539
BEN-0075778,POL-040661,2,Enrique,Castillo,Garcia,Madre,1962-04-23,50,JJWP853797,,,True,2020-09-04,BEN-SYS-5119395
BEN-0075779,POL-046108,2,Leticia,Rivera,Garcia,Hija,1970-09-11,50,GHDG649741,,,True,2023-02-27,BEN-SYS-7426610
BEN-0075780,POL-010275,3,Ricardo,Aguilar,Romero,Hijo,1978-03-20,33,OLRK708988,,rosa.chavez@hotmail.com,True,2021-03-14,BEN-SYS-6948779
BEN-0075781,POL-020640,1,Hector,Flores,Rivera,Conyuge,1981-09-09,100,YQPA636985,5528350924,carlos.jimenez@gmail.com,False,2019-07-16,BEN-SYS-8403363
BEN-0075782,POL-002194,2,Antonio,Torres,Torres,Hija,1963-05-14,25,EECP751344,5551106961,francisco.cruz@hotmail.com,True,2022-08-02,BEN-SYS-2311986
BEN-0075783,POL-042346,2,Ricardo,Cruz,Vega,Hijo,2008-07-18,50,CQFM955103,5573084050,fernando.jimenez@hotmail.com,True,2019-12-26,BEN-SYS-7462703
BEN-0075784,POL-039877,1,Oscar,Vega,Flores,Padre,1973-08-22,50,HAEP844846,,,False,2019-03-14,BEN-SYS-7505932
BEN-0075785,POL-001740,1,Valeria,Nunez,Sanchez,Hija,1969-01-30,50,TFEY772782,5535043506,,False,2023-05-21,BEN-SYS-1891300
BEN-0075786,POL-038077,2,Ana,Ramos,Mendoza,Hijo,1960-03-28,33,QKSX627399,5559241779,pedro.torres@gmail.com,True,2021-03-18,BEN-SYS-5526191
BEN-0075787,POL-000269,1,Lorena,Ramos,Martinez,Hijo,1986-08-07,50,TSGY687598,5584532668,martha.molina@hotmail.com,True,2020-07-15,BEN-SYS-7552501
BEN-0075788,POL-027705,3,Manuel,Rivera,Mendoza,Conyuge,1976-11-05,50,IDIJ776918,5538307275,antonio.jimenez@gmail.com,True,2022-07-25,BEN-SYS-2444521
BEN-0075789,POL-038402,2,Lorena,Vargas,Gutierrez,Conyuge,1954-05-05,50,VMVV702137,5552157160,elena.vargas@hotmail.com,False,2023-01-13,BEN-SYS-3730171
BEN-0075790,POL-045449,2,Maria,Perez,Romero,Conyuge,2008-10-06,50,AEJM957718,5588306204,jose.ruiz@hotmail.com,False,2022-03-17,BEN-SYS-6386086
BEN-0075791,POL-012709,2,Carmen,Molina,Morales,Hijo,1992-11-19,25,BEQJ722972,5545349087,mario.dominguez@gmail.com,False,2023-02-15,BEN-SYS-5707025
BEN-0075792,POL-041110,2,Gloria,Torres,Mendoza,Hija,2002-11-02,25,GMBD732708,5563420765,juan.martinez@gmail.com,True,2023-08-18,BEN-SYS-7002439
BEN-0075793,POL-023634,1,Gloria,Gutierrez,Mendoza,Hijo,1957-02-05,50,IDHL931869,,carmen.perez@gmail.com,True,2020-07-02,BEN-SYS-3278361
BEN-0075794,POL-004460,1,Raul,Ramos,Ramirez,Hijo,1967-11-04,25,LGLX900807,5583622533,,True,2022-09-24,BEN-SYS-9093883
BEN-0075795,POL-021610,1,Silvia,Medina,Ramirez,Hija,1983-10-07,50,XWRO810534,,jorge.rivera@gmail.com,True,2022-12-04,BEN-SYS-8683838
BEN-0075796,POL-031192,2,Alejandro,Molina,Romero,Hermano,2001-05-23,25,EBKE736418,5549802473,diego.molina@gmail.com,True,2021-02-21,BEN-SYS-9937006
BEN-0075797,POL-049899,2,Maria,Mendoza,Diaz,Hermano,1952-06-26,100,HSJW895234,,,True,2024-07-01,BEN-SYS-2535871
BEN-0075798,POL-006274,1,Miguel,Castillo,Vega,Hijo,1993-03-13,33,KSPX817073,5594196551,,True,2023-11-01,BEN-SYS-2065199
BEN-0075799,POL-032280,1,Oscar,Aguilar,Reyes,Conyuge,1954-04-15,25,LYXM927843,5586546079,victor.chavez@gmail.com,True,2020-03-16,BEN-SYS-2433545
BEN-0075800,POL-014179,2,Norma,Gutierrez,Castillo,Conyuge,1973-05-03,33,YFGW859174,5580011423,,True,2019-05-19,BEN-SYS-5597306
BEN-0075801,POL-003693,2,Enrique,Rivera,Flores,Conyuge,1961-11-17,25,JGBT723788,5595573664,daniel.garcia@hotmail.com,True,2021-12-01,BEN-SYS-5020548
BEN-0075802,POL-049996,1,Oscar,Hernandez,Gonzalez,Hijo,1974-09-15,25,DTFI880104,,ana.vargas@hotmail.com,True,2022-07-20,BEN-SYS-5326493
BEN-0075803,POL-041436,1,Leticia,Perez,Gonzalez,Hijo,1959-06-08,50,HGYD969864,5572833093,,True,2021-05-19,BEN-SYS-3488312
